Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status
"""pypy3 ciw_test.py""",1.4,1.21,247%,0:01.05,0.0,0.0,0.0,0.0,141340.0,0.0,1.0,29089.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.23,239%,0:01.10,0.0,0.0,0.0,0.0,140244.0,0.0,8.0,29556.0,28.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.35,1.26,251%,0:01.04,0.0,0.0,0.0,0.0,139004.0,0.0,6.0,28872.0,23.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.27,244%,0:01.09,0.0,0.0,0.0,0.0,141048.0,0.0,0.0,28898.0,18.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.29,242%,0:01.09,0.0,0.0,0.0,0.0,137824.0,0.0,8.0,28490.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.22,240%,0:01.10,0.0,0.0,0.0,0.0,138948.0,0.0,0.0,29960.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.45,1.19,241%,0:01.09,0.0,0.0,0.0,0.0,138656.0,0.0,0.0,28874.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.25,252%,0:01.05,0.0,0.0,0.0,0.0,141972.0,0.0,9.0,30027.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.37,1.27,244%,0:01.08,0.0,0.0,0.0,0.0,137600.0,0.0,11.0,28228.0,30.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.2,243%,0:01.08,0.0,0.0,0.0,0.0,139044.0,0.0,10.0,28846.0,32.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.25,251%,0:01.05,0.0,0.0,0.0,0.0,137832.0,0.0,3.0,28243.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.26,239%,0:01.10,0.0,0.0,0.0,0.0,141104.0,0.0,4.0,28773.0,22.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.37,1.27,254%,0:01.04,0.0,0.0,0.0,0.0,141996.0,0.0,8.0,30144.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.6,1.2,227%,0:01.23,0.0,0.0,0.0,0.0,138836.0,0.0,2.0,28869.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.64,1.57,257%,0:01.25,0.0,0.0,0.0,0.0,141876.0,0.0,7.0,30124.0,36.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.21,241%,0:01.10,0.0,0.0,0.0,0.0,138772.0,0.0,9.0,29853.0,27.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.19,244%,0:01.08,0.0,0.0,0.0,0.0,141044.0,0.0,7.0,28774.0,23.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.3,253%,0:01.05,0.0,0.0,0.0,0.0,140732.0,0.0,7.0,28778.0,24.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.5,1.2,236%,0:01.14,0.0,0.0,0.0,0.0,139248.0,0.0,0.0,28698.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.23,243%,0:01.09,0.0,0.0,0.0,0.0,138648.0,0.0,7.0,28880.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.22,246%,0:01.06,0.0,0.0,0.0,0.0,138628.0,0.0,7.0,28748.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.22,241%,0:01.08,0.0,0.0,0.0,0.0,141976.0,0.0,0.0,30112.0,19.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.19,239%,0:01.09,0.0,0.0,0.0,0.0,140756.0,0.0,2.0,28558.0,17.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.48,1.17,246%,0:01.07,0.0,0.0,0.0,0.0,141832.0,0.0,6.0,30835.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.47,1.19,243%,0:01.09,0.0,0.0,0.0,0.0,140664.0,0.0,14.0,29567.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.49,1.18,242%,0:01.10,0.0,0.0,0.0,0.0,138816.0,0.0,0.0,29246.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.21,245%,0:01.06,0.0,0.0,0.0,0.0,141548.0,0.0,7.0,30019.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.19,246%,0:01.06,0.0,0.0,0.0,0.0,138016.0,0.0,8.0,28716.0,23.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.24,242%,0:01.10,0.0,0.0,0.0,0.0,141704.0,0.0,13.0,30082.0,31.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.26,240%,0:01.11,0.0,0.0,0.0,0.0,141292.0,0.0,0.0,30315.0,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.35,1.26,252%,0:01.04,0.0,0.0,0.0,0.0,141128.0,0.0,0.0,28640.0,17.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.45,1.18,242%,0:01.08,0.0,0.0,0.0,0.0,137576.0,0.0,7.0,28242.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.49,1.17,245%,0:01.08,0.0,0.0,0.0,0.0,139048.0,0.0,10.0,29002.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.24,245%,0:01.07,0.0,0.0,0.0,0.0,137340.0,0.0,2.0,28234.0,18.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.29,253%,0:01.06,0.0,0.0,0.0,0.0,138140.0,0.0,3.0,28757.0,17.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.34,1.37,249%,0:01.08,0.0,0.0,0.0,0.0,140208.0,0.0,0.0,29561.0,19.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.24,240%,0:01.09,0.0,0.0,0.0,0.0,142472.0,0.0,8.0,30327.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.2,241%,0:01.09,0.0,0.0,0.0,0.0,140068.0,0.0,12.0,29381.0,29.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.45,1.21,242%,0:01.09,0.0,0.0,0.0,0.0,140368.0,0.0,1.0,29348.0,18.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.21,250%,0:01.03,0.0,0.0,0.0,0.0,138652.0,0.0,10.0,28992.0,32.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.22,244%,0:01.07,0.0,0.0,0.0,0.0,137812.0,0.0,9.0,28362.0,24.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.22,242%,0:01.10,0.0,0.0,0.0,0.0,141288.0,0.0,3.0,28969.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.37,1.24,241%,0:01.08,0.0,0.0,0.0,0.0,138728.0,0.0,2.0,28874.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.22,243%,0:01.07,0.0,0.0,0.0,0.0,140904.0,0.0,3.0,29030.0,19.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.25,239%,0:01.10,0.0,0.0,0.0,0.0,138364.0,0.0,8.0,28742.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.34,1.26,249%,0:01.04,0.0,0.0,0.0,0.0,139212.0,0.0,12.0,29007.0,28.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.35,1.32,243%,0:01.09,0.0,0.0,0.0,0.0,141200.0,0.0,4.0,28570.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.22,242%,0:01.09,0.0,0.0,0.0,0.0,141952.0,0.0,4.0,30263.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.24,249%,0:01.06,0.0,0.0,0.0,0.0,141436.0,0.0,0.0,30015.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.27,252%,0:01.06,0.0,0.0,0.0,0.0,138660.0,0.0,3.0,28752.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.35,1.31,243%,0:01.09,0.0,0.0,0.0,0.0,140280.0,0.0,2.0,28659.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.23,248%,0:01.07,0.0,0.0,0.0,0.0,137768.0,0.0,7.0,28234.0,50.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.22,247%,0:01.06,0.0,0.0,0.0,0.0,139824.0,0.0,5.0,30112.0,21.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.2,242%,0:01.09,0.0,0.0,0.0,0.0,138236.0,0.0,2.0,28879.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.2,250%,0:01.04,0.0,0.0,0.0,0.0,142208.0,0.0,0.0,30221.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.51,1.22,230%,0:01.18,0.0,0.0,0.0,0.0,142448.0,0.0,7.0,30265.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.54,1.4,237%,0:01.24,0.0,0.0,0.0,0.0,142596.0,0.0,0.0,30278.0,28.0,101597.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.3,246%,0:01.09,0.0,0.0,0.0,0.0,138008.0,0.0,7.0,28340.0,22.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.26,244%,0:01.08,0.0,0.0,0.0,0.0,139264.0,0.0,7.0,29125.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.25,241%,0:01.10,0.0,0.0,0.0,0.0,137784.0,0.0,5.0,28492.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.27,237%,0:01.13,0.0,0.0,0.0,0.0,140604.0,0.0,8.0,29793.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.22,243%,0:01.09,0.0,0.0,0.0,0.0,141140.0,0.0,5.0,28904.0,21.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.29,255%,0:01.05,0.0,0.0,0.0,0.0,140212.0,0.0,0.0,28042.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.26,243%,0:01.08,0.0,0.0,0.0,0.0,140416.0,0.0,4.0,29502.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.25,247%,0:01.05,0.0,0.0,0.0,0.0,141160.0,0.0,6.0,28887.0,20.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.24,243%,0:01.08,0.0,0.0,0.0,0.0,138348.0,0.0,11.0,28626.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.19,241%,0:01.08,0.0,0.0,0.0,0.0,140216.0,0.0,6.0,28559.0,26.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.24,242%,0:01.09,0.0,0.0,0.0,0.0,140276.0,0.0,1.0,28307.0,19.0,56876.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.49,1.17,240%,0:01.10,0.0,0.0,0.0,0.0,138976.0,0.0,0.0,28876.0,20.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.18,248%,0:01.03,0.0,0.0,0.0,0.0,137628.0,0.0,6.0,28454.0,21.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.26,244%,0:01.08,0.0,0.0,0.0,0.0,138728.0,0.0,9.0,28749.0,24.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.23,247%,0:01.07,0.0,0.0,0.0,0.0,142304.0,0.0,8.0,30268.0,24.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.28,241%,0:01.09,0.0,0.0,0.0,0.0,137276.0,0.0,14.0,28228.0,29.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.28,245%,0:01.09,0.0,0.0,0.0,0.0,137552.0,0.0,8.0,28371.0,28.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.23,246%,0:01.07,0.0,0.0,0.0,0.0,138148.0,0.0,0.0,29767.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.32,1.28,252%,0:01.03,0.0,0.0,0.0,0.0,138636.0,0.0,10.0,28751.0,36.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.49,1.2,239%,0:01.12,0.0,0.0,0.0,0.0,140800.0,0.0,7.0,28607.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.26,258%,0:01.03,0.0,0.0,0.0,0.0,141292.0,0.0,8.0,29081.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.25,243%,0:01.08,0.0,0.0,0.0,0.0,137008.0,0.0,6.0,29741.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.25,246%,0:01.07,0.0,0.0,0.0,0.0,137360.0,0.0,0.0,28113.0,17.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.31,1.29,247%,0:01.05,0.0,0.0,0.0,0.0,138932.0,0.0,7.0,28873.0,23.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.17,243%,0:01.07,0.0,0.0,0.0,0.0,137500.0,0.0,0.0,28358.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.23,239%,0:01.10,0.0,0.0,0.0,0.0,140008.0,0.0,7.0,29527.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.18,244%,0:01.07,0.0,0.0,0.0,0.0,139132.0,0.0,5.0,28725.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.45,1.21,245%,0:01.08,0.0,0.0,0.0,0.0,141044.0,0.0,9.0,28772.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.22,242%,0:01.09,0.0,0.0,0.0,0.0,138344.0,0.0,6.0,29865.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.37,1.29,244%,0:01.08,0.0,0.0,0.0,0.0,138120.0,0.0,0.0,28482.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.24,248%,0:01.04,0.0,0.0,0.0,0.0,142036.0,0.0,7.0,29455.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.23,250%,0:01.04,0.0,0.0,0.0,0.0,140248.0,0.0,8.0,29463.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.22,240%,0:01.10,0.0,0.0,0.0,0.0,137508.0,0.0,0.0,28234.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.24,247%,0:01.05,0.0,0.0,0.0,0.0,138832.0,0.0,3.0,29625.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.37,1.28,238%,0:01.11,0.0,0.0,0.0,0.0,140912.0,0.0,1.0,30490.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.21,245%,0:01.08,0.0,0.0,0.0,0.0,141964.0,0.0,0.0,30162.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.29,253%,0:01.07,0.0,0.0,0.0,0.0,139372.0,0.0,2.0,29002.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.21,241%,0:01.09,0.0,0.0,0.0,0.0,141904.0,0.0,8.0,30226.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.27,252%,0:01.05,0.0,0.0,0.0,0.0,140232.0,0.0,0.0,30338.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.44,1.25,242%,0:01.11,0.0,0.0,0.0,0.0,141244.0,0.0,3.0,29722.0,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.68,1.57,252%,0:01.29,0.0,0.0,0.0,0.0,138716.0,0.0,6.0,28754.0,39.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.61,1.54,267%,0:01.17,0.0,0.0,0.0,0.0,137832.0,0.0,8.0,28694.0,38.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.37,1.27,242%,0:01.09,0.0,0.0,0.0,0.0,140908.0,0.0,1.0,28899.0,17.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.48,1.16,240%,0:01.10,0.0,0.0,0.0,0.0,141040.0,0.0,11.0,28767.0,28.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.25,243%,0:01.08,0.0,0.0,0.0,0.0,141276.0,0.0,12.0,28899.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.49,1.58,276%,0:01.11,0.0,0.0,0.0,0.0,141140.0,0.0,1.0,28900.0,26.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.25,246%,0:01.07,0.0,0.0,0.0,0.0,137600.0,0.0,8.0,28584.0,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.25,243%,0:01.09,0.0,0.0,0.0,0.0,141144.0,0.0,0.0,29028.0,15.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.17,252%,0:01.03,0.0,0.0,0.0,0.0,139776.0,0.0,3.0,29974.0,21.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.36,1.24,247%,0:01.05,0.0,0.0,0.0,0.0,140416.0,0.0,7.0,29134.0,24.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.33,254%,0:01.06,0.0,0.0,0.0,0.0,141128.0,0.0,0.0,29038.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.26,244%,0:01.08,0.0,0.0,0.0,0.0,138012.0,0.0,5.0,28358.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.47,1.23,252%,0:01.07,0.0,0.0,0.0,0.0,140436.0,0.0,4.0,29340.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.46,1.21,245%,0:01.09,0.0,0.0,0.0,0.0,137552.0,0.0,7.0,28837.0,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.35,1.29,240%,0:01.10,0.0,0.0,0.0,0.0,140672.0,0.0,9.0,29827.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.35,1.23,242%,0:01.07,0.0,0.0,0.0,0.0,137640.0,0.0,1.0,28379.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.26,242%,0:01.10,0.0,0.0,0.0,0.0,142412.0,0.0,6.0,30268.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.22,243%,0:01.09,0.0,0.0,0.0,0.0,140284.0,0.0,6.0,29731.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.4,1.24,247%,0:01.07,0.0,0.0,0.0,0.0,141148.0,0.0,9.0,29857.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.22,242%,0:01.09,0.0,0.0,0.0,0.0,139228.0,0.0,2.0,28998.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.19,247%,0:01.05,0.0,0.0,0.0,0.0,138872.0,0.0,12.0,28888.0,30.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.23,242%,0:01.09,0.0,0.0,0.0,0.0,138692.0,0.0,5.0,28864.0,21.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.38,1.24,243%,0:01.08,0.0,0.0,0.0,0.0,137532.0,0.0,0.0,28361.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.43,1.2,238%,0:01.10,0.0,0.0,0.0,0.0,141516.0,0.0,0.0,29884.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.41,1.23,242%,0:01.09,0.0,0.0,0.0,0.0,137816.0,0.0,6.0,28624.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.48,1.17,241%,0:01.10,0.0,0.0,0.0,0.0,142032.0,0.0,7.0,30013.0,23.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.39,1.21,242%,0:01.07,0.0,0.0,0.0,0.0,139816.0,0.0,11.0,29440.0,30.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.34,1.27,245%,0:01.06,0.0,0.0,0.0,0.0,139788.0,0.0,6.0,29996.0,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.42,1.16,247%,0:01.04,0.0,0.0,0.0,0.0,139136.0,0.0,8.0,28729.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
"""pypy3 ciw_test.py""",1.47,1.2,244%,0:01.09,0.0,0.0,0.0,0.0,138692.0,0.0,0.0,29007.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
